,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],-6.252587084887296e-06,202.51635958628984,583.3452683157308,8760,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],0.0,215.4993043131664,648.1614092397564,8760,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],-6.947318983208106e-06,9.518873004933441,31.18342013516937,8760,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,0.0,0.0,8760,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],-3.765987115874956e-06,5.795903332159971e-09,5.225159364071205e-06,8760,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],-2.1093889497336704e-06,6.415188199116563e-09,5.85829930457986e-06,8760,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],0.0,48.564583386534906,107.88615967217474,8760,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],0.0,30.75756947813878,68.32790112571068,8760,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],-3.351156389423219e-12,59.3987057453751,179.81026612032304,8760,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],-3.1874947126198094e-11,21.54226656551641,31.18342708245648,8760,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],19.169313509616323,31.146390355020763,31.183425201594403,8760,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],63.89771169872108,103.82130118340254,103.94475067198135,8760,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],0.1533545080769306,0.249171122840166,0.24946740161275524,8760,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],-1.0027456376349164e-07,6.896420964911049,651.6731694414415,8760,0.0,10000.0,kW,Heat consumed by AD,time
unit_prod[CGT][Biogas],-6.246421902835836e-11,1.0456954981583527e-14,3.1953106827131705e-11,8760,0.0,10000.0,kW,Biogas produced by CGT,time
unit_cons[CGT][Biogas],-3.170796958329447e-11,1.0523350478943865e-14,3.170796958329447e-11,8760,0.0,10000.0,kW,Biogas consumed by CGT,time
unit_cons[CGT][Elec],-1.056932319443149e-12,3.5077834929812886e-16,1.056932319443149e-12,8760,0.0,10000.0,kW,Elec consumed by CGT,time
unit_SOC[BAT],-4.998694568787297e-06,-7.81218801121933e-09,5.557670705235852e-06,8760,0.0,10000.0,kWh,State of charge of BAT,bool
unit_SOC[CGT],-5.284661597215745e-11,2.1954652676411492e-13,1.041070317139306e-10,8760,0.0,10000.0,kWh,State of charge of CGT,bool
unit_T[AD],29.999999999718245,31.996624541286767,40.0,8760,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,-2.8760993586729452e-11,226.3775080995176,651.6731694414415,8760,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],-3.5865700295720693e-07,11.331160077096815,33.46148766629437,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],-8.627830534143657e-09,0.42818566137783615,50.192231499441554,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],0.0,1.6541654353038344,3.9193824746013965,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],-1.27688360840784e-09,0.1651966396183354,5.879073710625213,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
heat_loss_biomass,5.02533883044381,8.165194063977678,8.174902948569333,8760,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,18.0,19.183177344621615,28.675115902097556,8760,-10000.0,10000.0,°C,Interior temperature of the building,time
penalty,9.377167614256472e-09,6.319111682790793e-05,0.00028639446664491995,8760,0.0,10000.0,MCHF,Isntant Penalty for deviating from the comfort temperature,time
comfort_delta_T,-8.675115902097556,0.8168226553783831,2.0,8760,-10000.0,10000.0,°C,Temerature difference between comfort and actual building temperature,time
comfort_delta_T_abs,0.0002840418561156355,1.914109126782643,8.675115902097556,8760,0.0,10000.0,°C,Absolute Temerature difference between comfort and actual building temperature,time
grid_export[Elec],0.0,0.8696709770339229,96.28845871340079,8760,0.0,10000.0,,,
grid_export[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
grid_import[Elec],0.0,42.39444136236029,208.5040872338757,8760,0.0,10000.0,,,
grid_import[Gas],0.0,274.89801005854144,796.7882552248547,8760,0.0,10000.0,,,
unused[Biomass],-1.6888189691144362e-05,0.1234326003891234,40.04702208507058,8760,0.0,10000.0,,,
unused[Biogas],-3.1874947126198094e-11,0.08525078457091721,11.853923536085041,8760,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
