,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],-2.8760993586729455e-11,203.94172956808376,588.3988333551088,8760,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],0.0,215.5376202995866,653.7764815056764,8760,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],-3.1956659540810506e-11,11.064301442728668,31.183420135170323,8760,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,0.0,0.0,8760,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],-3.5145391180414138e-06,3.4174563416734883e-09,6.371118441953987e-06,8760,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],-3.2219774930303532e-06,3.817884313444466e-09,7.273052870716596e-06,8760,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],0.0,46.89219609319543,109.85840947464217,8760,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],0.0,29.698390859023778,69.57699266727339,8760,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],0.0,58.100372184152626,183.09734912440356,8760,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],-3.1956659540810506e-11,20.0532879711731,31.183420135169452,8760,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],19.169313509616323,31.117589413901776,31.18342013513758,8760,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],63.89771169872108,103.72529804633923,103.94473378379195,8760,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],0.1533545080769306,0.24894071531121403,0.24946736108110065,8760,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],0.0,6.886885397342276,598.2424823476671,8760,0.0,10000.0,kW,Heat consumed by AD,time
unit_prod[CGT][Biogas],-3.282707439211663e-11,-3.747382921474501e-15,0.0,8760,0.0,10000.0,kW,Biogas produced by CGT,time
unit_cons[CGT][Biogas],-3.282707439211663e-11,-3.747382921474501e-15,0.0,8760,0.0,10000.0,kW,Biogas consumed by CGT,time
unit_cons[CGT][Elec],-1.0942358130705543e-12,-1.2491276404915002e-16,0.0,8760,0.0,10000.0,kW,Elec consumed by CGT,time
unit_SOC[BAT],-3.840654382212603e-06,6.549267085299212e-09,6.8998237842871775e-06,8760,0.0,10000.0,kWh,State of charge of BAT,bool
unit_SOC[CGT],0.0,1.1866712584669253e-13,5.4711790653527714e-11,8760,0.0,10000.0,kWh,State of charge of CGT,bool
unit_T[AD],29.999999999671967,31.98520631359561,40.0,8760,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,-5.845953054972596e-08,226.75323502976522,657.9758260223821,8760,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],-1.6497701866192833e-12,11.407787728331822,33.75136711405984,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],0.0,0.43588596116151174,50.62705067108976,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],-3.353319151991935e-09,1.5990899980409694,3.9910320841648286,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],0.0,0.15667587991000442,5.986548128706042,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
heat_loss_biomass,5.02533883044381,8.157643742069386,8.174901620370377,8760,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,18.0,19.195580725357292,28.67556900034582,8760,-10000.0,10000.0,°C,Interior temperature of the building,time
penalty,2.690527794436498e-08,6.304839191978933e-05,0.0002864094249270471,8760,0.0,10000.0,MCHF,Isntant Penalty for deviating from the comfort temperature,time
comfort_delta_T,-8.67556900034582,0.8044192746427067,2.0,8760,-10000.0,10000.0,°C,Temerature difference between comfort and actual building temperature,time
comfort_delta_T_abs,0.0008149822420797648,1.9097858759372273,8.67556900034582,8760,0.0,10000.0,°C,Absolute Temerature difference between comfort and actual building temperature,time
grid_export[Elec],0.0,0.9526523796240557,98.26070851586817,8760,0.0,10000.0,,,
grid_export[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
grid_import[Elec],-7.051298155276016e-08,44.149579650542094,227.21413931493834,8760,0.0,10000.0,,,
grid_import[Gas],0.0,273.6379924837392,805.6904104949425,8760,0.0,10000.0,,,
unused[Biomass],-2.8421709430404007e-13,0.2194357374524401,40.04702208507058,8760,0.0,10000.0,,,
unused[Biogas],0.0,0.0,0.0,8760,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
