,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],-2.8760993586729455e-11,175.60358106862995,505.0662347577139,8760,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],0.0,188.05217827421828,561.1847052863487,8760,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],-3.305089535388106e-11,7.062911802037209,31.18342013516945,8760,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,0.0,0.0,8760,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],-3.846024620475167e-06,8.54869355370838e-09,5.700836879353087e-06,8760,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],-7.164611835773373e-06,9.595687644364919e-09,7.186170346813814e-06,8760,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],0.0,93.88534096681678,202.62148854990045,8760,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],0.0,59.46071594565063,128.3269427482703,8760,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],0.0,132.77488938243283,337.7024809165007,8760,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],0.0,23.700678895595118,31.18342014533358,8760,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],0.0,30.87405222418419,31.18342014533358,8760,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],0.0,102.91350741394727,103.94473381777861,8760,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],0.0,0.2469924177934734,0.24946736116266865,8760,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],-1.797724991092764e-08,6.97599505732926,505.06623475771386,8760,0.0,10000.0,kW,Heat consumed by AD,time
unit_prod[CGT][Biogas],-3.134346115984954e-11,1.298208780171508e-14,3.134647476206732e-11,8760,0.0,10000.0,kW,Biogas produced by CGT,time
unit_cons[CGT][Biogas],-1.0942358130705543e-12,1.470290079584076e-14,3.242632828914794e-11,8760,0.0,10000.0,kW,Biogas consumed by CGT,time
unit_cons[CGT][Elec],-3.6474527102351806e-14,4.90096693194692e-16,1.0808776096382646e-12,8760,0.0,10000.0,kW,Elec consumed by CGT,time
unit_SOC[BAT],-6.009209702614095e-06,3.071833565431131e-08,6.8173997849681335e-06,8760,0.0,10000.0,kWh,State of charge of BAT,bool
unit_SOC[CGT],-5.2764903557545033e-11,3.143000377958648e-13,5.404388048191324e-11,8760,0.0,10000.0,kWh,State of charge of CGT,bool
unit_T[AD],29.999999999988052,32.763405860910126,40.000000000000014,8760,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,0.0,228.0883019569513,633.3931775059842,8760,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],-1.6497701866192833e-12,9.82521395441036,28.971294536771406,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],-2.4746552799289253e-12,0.3714738066031253,43.45694180515711,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],0.0,3.25824504885647,7.361010101314405,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],-1.5467997055291496e-09,0.2287552136259707,11.041515150424809,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
heat_loss_biomass,0.0,8.093799155484113,8.174901623043313,8760,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,17.999999999999996,19.23965354013816,28.46134035480892,8760,-10000.0,10000.0,°C,Interior temperature of the building,time
penalty,3.083982073732705e-08,6.361016551453208e-05,0.0002793370238927544,8760,0.0,10000.0,MCHF,Isntant Penalty for deviating from the comfort temperature,time
comfort_delta_T,-8.461340354808922,0.7603464598618379,2.0000000000000036,8760,-10000.0,10000.0,°C,Temerature difference between comfort and actual building temperature,time
comfort_delta_T_abs,0.000934162668819738,1.9268024443864131,8.461340354808922,8760,0.0,10000.0,°C,Absolute Temerature difference between comfort and actual building temperature,time
grid_export[Elec],-1.8810869508934974e-11,17.658586850628357,191.27325495220757,8760,0.0,10000.0,,,
grid_export[Gas],-2.5579538487363607e-12,-2.9200386401100006e-16,0.0,8760,0.0,10000.0,,,
grid_import[Elec],0.0,13.86042095105388,208.50408723385587,8760,0.0,10000.0,,,
grid_import[Gas],0.0,320.82706765665114,898.8871862028494,8760,0.0,10000.0,,,
unused[Biomass],-3.39869501431167e-08,1.0312263698443904,103.94473378379166,8760,0.0,10000.0,,,
unused[Biogas],-3.1956659540810506e-11,0.11046152655185858,31.183420135137496,8760,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
