,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],-1.7010393094096799e-12,223.74533257078025,660.6494574600408,8760,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],0.0,223.99473993870677,734.0549527333806,8760,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],-1.8900436771218665e-12,24.611185139937902,734.0549527333786,8760,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,38.62749260800936,265.83558184636945,8760,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],0.0,8.738144176575867,185.0654265877362,8760,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],0.0,9.91778956803867,253.1984335497575,8760,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],-1.1340262062731199e-12,3.9508228099511316,28.526890981612,8760,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],-7.182165973063094e-13,2.502187779635717,18.067030955020936,8760,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],0.0,0.017135849083200424,47.544818302686664,8760,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],-1.8900436771218665e-12,6.567568834168687,47.544818302686664,8760,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],31.183420135137492,31.1834201351375,31.183420135137496,8760,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],103.94473378379165,103.94473378379166,103.94473378379166,8760,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],0.24946736108109993,0.2494673610810999,0.24946736108109996,8760,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],0.0,6.836763334805115,319.9868485977531,8760,0.0,10000.0,kW,Heat consumed by AD,time
unit_prod[CGT][Biogas],0.0,4.188352184448774,702.8715325982412,8760,0.0,10000.0,kW,Biogas produced by CGT,time
unit_cons[CGT][Biogas],0.0,4.1883521844487674,31.183420135139386,8760,0.0,10000.0,kW,Biogas consumed by CGT,time
unit_cons[CGT][Elec],0.0,0.13961173948162559,1.0394473378379796,8760,0.0,10000.0,kW,Elec consumed by CGT,time
unit_SOC[BAT],0.0,66.00953660193643,469.47126610121506,8760,0.0,10000.0,kWh,State of charge of BAT,bool
unit_SOC[CGT],0.0,2860.245394613247,10000.0,8760,0.0,10000.0,kWh,State of charge of CGT,bool
unit_T[AD],30.0,31.640682112501374,40.00000000000001,8760,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,-1.0447877896169187e-07,219.41075701561098,678.7164884150618,8760,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],-5.9930465943609214e-09,12.483611399481369,37.895762378205085,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],0.0,0.5260933514187358,27.532329229252234,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],-3.0738758893259403e-09,0.10209167980800175,1.0363497679744342,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],0.0,0.062155883889544745,1.5545246519616513,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
heat_loss_biomass,8.174901620370354,8.174901620370353,8.174901620370354,8760,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,17.99999372437424,18.953193121439618,28.282514159222497,8760,-10000.0,10000.0,°C,Interior temperature of the building,time
penalty,6.24132256511893e-09,6.537836679764179e-05,0.000273433375632017,8760,0.0,10000.0,MCHF,Isntant Penalty for deviating from the comfort temperature,time
comfort_delta_T,-8.282514159222497,1.0468068785603797,2.0000062756257613,8760,-10000.0,10000.0,°C,Temerature difference between comfort and actual building temperature,time
comfort_delta_T_abs,0.00018905461850948768,1.9803626658841018,8.282514159222497,8760,0.0,10000.0,°C,Absolute Temerature difference between comfort and actual building temperature,time
grid_export[Elec],0.0,0.6486222464687512,223.43688014782742,8760,0.0,10000.0,,,
grid_export[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
grid_import[Elec],0.0,49.479213968935596,226.92606814168332,8760,0.0,10000.0,,,
grid_import[Gas],0.0,224.01187578779,750.4163509009278,8760,0.0,10000.0,,,
unused[Biomass],0.0,1.0544583978175002e-16,1.4210854715202004e-14,8760,0.0,10000.0,,,
unused[Biogas],-1.8900436771218665e-12,0.0046661610309154935,20.832195640234378,8760,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
