,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],-2.027178425123566e-12,224.1288319814081,649.2486118766722,8760,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],0.0,224.4226702463292,721.3873465296376,8760,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],-2.2524204723595176e-12,24.609365288568668,721.3873465296357,8760,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,9.18071201529227,63.18194000102218,8760,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],-1.1173923132240507e-12,0.9668693034101102,39.95607488994855,8760,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],0.0,1.0891585005303588,42.24413340437949,8760,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],-1.4614442989113741e-12,3.9577600383434657,18.71005208108261,8760,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],-9.25581389310537e-13,2.506581357617528,11.84969965135232,8760,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],0.0,0.022211884003607796,31.1834201351375,8760,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],-2.4357404981856235e-12,6.574054846568836,31.18342013513768,8760,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],31.183420135137496,31.183420135137506,31.183420135137496,8760,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],103.94473378379166,103.94473378379166,103.94473378379166,8760,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],0.24946736108109996,0.2494673610810999,0.24946736108109996,8760,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],-8.001525202416815e-07,6.830315945647585,295.802849458114,8760,0.0,10000.0,kW,Heat consumed by AD,time
unit_prod[CGT][Biogas],-5.456968210637569e-13,3.0480612595219903,690.2039263944982,8760,0.0,10000.0,kW,Biogas produced by CGT,time
unit_cons[CGT][Biogas],0.0,3.0480612595219894,31.183420135139748,8760,0.0,10000.0,kW,Biogas consumed by CGT,time
unit_cons[CGT][Elec],0.0,0.1016020419840663,1.0394473378379916,8760,0.0,10000.0,kW,Elec consumed by CGT,time
unit_SOC[BAT],0.0,4.698915185813876,42.244133404379575,8760,0.0,10000.0,kWh,State of charge of BAT,bool
unit_SOC[CGT],0.0,1979.2232404500905,10000.0,8760,0.0,10000.0,kWh,State of charge of CGT,bool
unit_T[AD],29.999999999945434,31.607455902837224,40.000000000000036,8760,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,-4.3509641889372114e-07,219.80509739337813,661.0983115280244,8760,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],-7.957295984234071e-09,12.50615745669873,37.24179418030631,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],-6.884677516419834e-08,0.5252713468130619,25.45148800308825,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],-2.4957729573253648e-08,0.10216552953713191,0.6797150851636142,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],0.0,0.06242314181818468,1.019572631837049,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
heat_loss_biomass,8.174901620370354,8.174901620370353,8.174901620370354,8760,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,17.99999372437424,18.966210963523825,28.319423779646307,8760,-10000.0,10000.0,°C,Interior temperature of the building,time
penalty,1.762389214715435e-08,6.512620123761937e-05,0.000274651885122223,8760,0.0,10000.0,MCHF,Isntant Penalty for deviating from the comfort temperature,time
comfort_delta_T,-8.319423779646307,1.033789036476176,2.0000062756257613,8760,-10000.0,10000.0,°C,Temerature difference between comfort and actual building temperature,time
comfort_delta_T_abs,0.0005338416932900714,1.9727243707545246,8.319423779646307,8760,0.0,10000.0,°C,Absolute Temerature difference between comfort and actual building temperature,time
grid_export[Elec],0.0,0.055184881935796064,21.02733648902871,8760,0.0,10000.0,,,
grid_export[Gas],-1.8918200339612667e-12,-4.099122529656733e-16,0.0,8760,0.0,10000.0,,,
grid_import[Elec],0.0,77.2302540768873,228.0958289998399,8760,0.0,10000.0,,,
grid_import[Gas],0.0,224.44488213033281,721.3873465296376,8760,0.0,10000.0,,,
unused[Biomass],0.0,0.0,0.0,8760,0.0,10000.0,,,
unused[Biogas],-2.2524204723595176e-12,-1.1765322354109879e-15,0.0,8760,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
