,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],-2.8760993586729455e-11,219.63639807854418,608.2337927730894,8760,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],0.0,227.00895424597977,675.8153253034958,8760,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],-6.329514690150972e-11,17.031488063513773,31.18342013516937,8760,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,0.0,0.0,8760,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],-2.392550758378344e-06,4.23270904140753e-09,6.993020683427529e-06,8760,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],-7.143116572988076e-06,4.724351568578629e-09,7.793403191159623e-06,8760,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],0.0,15.176077905042149,28.771116905557403,8760,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],0.0,9.611516006526696,18.221707373519692,8760,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],0.0,11.322840632149884,47.951861509294204,8760,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],-3.1874947126198094e-11,13.97062254292037,31.18342013520079,8760,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],19.169313509616323,31.111718757291605,31.183420135170977,8760,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],63.89771169872108,103.70572919097201,103.94473378390326,8760,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],0.1533545080769306,0.24889375005833275,0.24946736108136783,8760,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],-5.731362762162462e-08,6.912227168664657,608.2337927730892,8760,0.0,10000.0,kW,Heat consumed by AD,time
unit_prod[CGT][Biogas],-3.183231456205249e-11,3.604625476846901e-15,3.183231456205249e-11,8760,0.0,10000.0,kW,Biogas produced by CGT,time
unit_cons[CGT][Biogas],0.0,3.604625476846901e-15,3.157651917717885e-11,8760,0.0,10000.0,kW,Biogas consumed by CGT,time
unit_cons[CGT][Elec],0.0,1.2015418256156335e-16,1.052550639239295e-12,8760,0.0,10000.0,kW,Elec consumed by CGT,time
unit_SOC[BAT],-6.635529501745227e-06,6.748781897568551e-09,7.39347144242671e-06,8760,0.0,10000.0,kWh,State of charge of BAT,bool
unit_SOC[CGT],-5.3053857603420816e-11,-1.2122486339627038e-13,5.2627531961964756e-11,8760,0.0,10000.0,kWh,State of charge of CGT,bool
unit_T[AD],29.999999999926988,32.12349275031733,40.00000000000007,8760,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,-2.8470026336435696e-11,222.3356869164062,626.4555002039227,8760,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],-1.6497701866192833e-12,12.303416998549814,34.889127695816676,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],-4.931382873753562e-09,0.44284374411505883,52.33369153879363,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],0.0,0.45006408652131,1.045222220278378,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],0.0,0.15189855529203516,1.5678333304175673,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
heat_loss_biomass,5.02533883044381,8.15610471780498,8.174901620379131,8760,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,17.99999372437424,19.049749998956198,28.439035239778097,8760,-10000.0,10000.0,°C,Interior temperature of the building,time
penalty,2.262316123752021e-08,6.417634644250754e-05,0.0002786006577629184,8760,0.0,10000.0,MCHF,Isntant Penalty for deviating from the comfort temperature,time
comfort_delta_T,-8.439035239778097,0.9502500010438012,2.0000062756257613,8760,-10000.0,10000.0,°C,Temerature difference between comfort and actual building temperature,time
comfort_delta_T_abs,0.0006852735253808362,1.9439525144603367,8.439035239778097,8760,0.0,10000.0,°C,Absolute Temerature difference between comfort and actual building temperature,time
grid_export[Elec],0.0,0.6948876549879778,17.17341594678344,8760,0.0,10000.0,,,
grid_export[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
grid_import[Elec],0.0,75.60788614889762,227.21413931493834,8760,0.0,10000.0,,,
grid_import[Gas],0.0,238.3317948781296,692.5837666775574,8760,0.0,10000.0,,,
unused[Biomass],-1.1159784207848134e-10,0.23900459281965422,40.04702208507058,8760,0.0,10000.0,,,
unused[Biogas],-3.1956659540810506e-11,0.10960815085746554,11.853918537180888,8760,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
