,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],-6.160185250791983e-09,223.10188676305935,741.2990197054976,8760,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],0.0,223.0849101937614,792.4821573154154,8760,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],-6.844650278657759e-09,24.806075098526733,685.0694791289354,8760,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,46.11265305753497,317.3486842759195,8760,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],0.0,11.17349467291056,194.36627687916717,8760,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],0.0,12.78410672216077,306.0004506782266,8760,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],-4.579825641533381e-09,3.021983771431356,117.37236361244318,8760,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],-2.900556239637808e-09,1.9139230552398592,74.3358302878807,8760,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],-1.8900436771218665e-12,-1.3377021459081703e-14,0.0,8760,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],-7.633042735888968e-09,5.036639619052275,195.62060602073865,8760,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],0.0,31.110755899325653,31.18342019351424,8760,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],0.0,103.70251966441883,103.94473397838081,8760,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],0.0,0.24888604719460508,0.24946736154811394,8760,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],-3.8218604458961636e-07,6.8083964232798655,74.3358302878807,8760,0.0,10000.0,kW,Heat consumed by AD,time
unit_prod[CGT][Biogas],0.0,4.798422677215266,653.886058993798,8760,0.0,10000.0,kW,Biogas produced by CGT,time
unit_cons[CGT][Biogas],0.0,4.79842267721526,31.183420135139386,8760,0.0,10000.0,kW,Biogas consumed by CGT,time
unit_cons[CGT][Elec],0.0,0.159947422573842,1.0394473378379796,8760,0.0,10000.0,kW,Elec consumed by CGT,time
unit_SOC[BAT],0.0,116.72366591913352,1000.0,8760,0.0,10000.0,kWh,State of charge of BAT,bool
unit_SOC[CGT],0.0,4714.154805144303,10000.0,8760,0.0,10000.0,kWh,State of charge of CGT,bool
unit_T[AD],29.999999999995175,31.58966873849882,40.0,8760,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,-7.783763722457592e-07,218.20741339501944,741.2990197054977,8760,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],-5.768293299991489e-09,12.44725029025882,42.52193229668254,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],-4.024566225213385e-09,0.5252716092345071,3.137207246769345,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],-4.464874028178359e-08,0.06942734234269986,4.264005561446319,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],-3.288407649432652e-08,0.06053687842819756,6.3960083421694796,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
heat_loss_biomass,0.0,8.155852299400843,8.174901635674132,8760,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,18.0,18.913468715547918,28.1758194585341,8760,-10000.0,10000.0,°C,Interior temperature of the building,time
penalty,2.262316123752021e-08,6.607420489142139e-05,0.00026991102823719954,8760,0.0,10000.0,MCHF,Isntant Penalty for deviating from the comfort temperature,time
comfort_delta_T,-8.1758194585341,1.0865312844520814,2.0,8760,-10000.0,10000.0,°C,Temerature difference between comfort and actual building temperature,time
comfort_delta_T_abs,0.0006852735253808362,2.0014401545079195,8.1758194585341,8760,0.0,10000.0,°C,Absolute Temerature difference between comfort and actual building temperature,time
grid_export[Elec],0.0,0.9604324814123241,294.8067705524686,8760,0.0,10000.0,,,
grid_export[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
grid_import[Elec],0.0,43.68542381986647,226.81794869786478,8760,0.0,10000.0,,,
grid_import[Gas],0.0,223.08491019376143,792.4821573154154,8760,0.0,10000.0,,,
unused[Biomass],-1.9458914835013275e-07,0.24221411937284013,103.94473378379166,8760,0.0,10000.0,,,
unused[Biogas],-1.8900436771218665e-12,1.2680411817466473,31.18342019351424,8760,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
