,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],-2.609112925711088e-12,224.12855139569277,648.8547265548318,8760,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],0.0,224.42517450415892,720.9496961720371,8760,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],-2.8990143619012088e-12,24.60654926883306,720.9496961720353,8760,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,9.200909094337316,63.32093691480125,8760,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],0.0,0.9732667185390264,39.747436272675216,8760,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],0.0,1.0964981467904487,42.0235472330482,8760,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],-1.3514522834157105e-12,3.9704778841149158,18.473854635852803,8760,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],-8.559197794966167e-13,2.5146359932727798,11.70010793604011,8760,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],0.0,0.040592273887137424,30.78975772642134,8760,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],-2.2524204723595176e-12,6.576870866304389,30.78975772642134,8760,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],31.183420135137496,31.183420135137506,31.183420135139386,8760,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],103.94473378379166,103.94473378379166,103.94473378379796,8760,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],0.24946736108109996,0.2494673610810999,0.24946736108111509,8760,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],-6.5440985963505235e-12,6.835450864366441,291.26149056084887,8760,0.0,10000.0,kW,Heat consumed by AD,time
unit_prod[CGT][Biogas],-5.456968210637569e-13,3.0525408776071625,689.7662760368978,8760,0.0,10000.0,kW,Biogas produced by CGT,time
unit_cons[CGT][Biogas],0.0,3.052540877607214,31.183420135140395,8760,0.0,10000.0,kW,Biogas consumed by CGT,time
unit_cons[CGT][Elec],0.0,0.10175136258690712,1.0394473378380131,8760,0.0,10000.0,kW,Elec consumed by CGT,time
unit_SOC[BAT],0.0,4.772092576552179,42.0235472330482,8760,0.0,10000.0,kWh,State of charge of BAT,bool
unit_SOC[CGT],0.0,1999.3271758115009,10000.0,8760,0.0,10000.0,kWh,State of charge of CGT,bool
unit_T[AD],29.999999999945434,31.633918379630508,40.00000000000011,8760,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,-7.127987800004121e-07,219.8077365245992,660.5548344908718,8760,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],-4.088711931168719e-08,12.506004064775643,37.21920037599424,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],0.0,0.5254772925233341,25.06074010561802,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],-1.973858348917147e-08,0.10247030566028063,0.6711342984344244,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],-5.630677568561646e-13,0.062659015118139,1.0067014476516367,8760,0.0,10000.0,m^3/h,Volume flow of heating water,time
heat_loss_biomass,8.174901620370354,8.174901620370353,8.17490162037085,8760,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,17.99999372437424,18.966298085704096,28.315567139988723,8760,-10000.0,10000.0,°C,Interior temperature of the building,time
penalty,9.990316525965172e-09,6.511138577038046e-05,0.00027452456460336883,8760,0.0,10000.0,MCHF,Isntant Penalty for deviating from the comfort temperature,time
comfort_delta_T,-8.315567139988723,1.0337019142959027,2.0000062756257613,8760,-10000.0,10000.0,°C,Temerature difference between comfort and actual building temperature,time
comfort_delta_T_abs,0.0003026146237274929,1.9722755984826756,8.315567139988723,8760,0.0,10000.0,°C,Absolute Temerature difference between comfort and actual building temperature,time
grid_export[Elec],0.0,0.05791703790416784,20.937364281240768,8760,0.0,10000.0,,,
grid_export[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
grid_import[Elec],0.0,77.20116285977319,228.09548194137855,8760,0.0,10000.0,,,
grid_import[Gas],0.0,224.46576677804606,720.9496961720371,8760,0.0,10000.0,,,
unused[Biomass],-6.295408638834488e-12,-7.186539542048502e-16,0.0,8760,0.0,10000.0,,,
unused[Biogas],-1.8900436771218665e-12,-8.208553066087002e-16,0.0,8760,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,8760,0.0,10000.0,,,
