,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],0.0,0.0,0.0,240,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],0.0,0.0,0.0,240,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],0.0,0.0,0.0,240,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,0.0,0.0,240,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],0.0,0.0,0.0,240,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],0.0,0.0,0.0,240,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],578.3191961061146,831.1137191613236,999.9999999999999,240,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],356.630170932104,512.5201268161496,616.6666666666666,240,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],814.8526329952831,1258.351796250036,1554.6435170196432,240,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],199.74244789263747,199.74244789263744,199.74244789263747,240,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],199.74244789263747,199.74244789263744,199.74244789263747,240,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],665.8081596421249,665.808159642125,665.8081596421249,240,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],1.5979395831410999,1.5979395831410994,1.5979395831410999,240,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],26.829146961172455,67.58185946426235,151.66878769744216,240,0.0,10000.0,kW,Heat consumed by AD,time
unit_T[AD],30.0,30.007679942655717,30.11204110879951,240,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,288.0090435274557,444.9382673518873,589.8375197054944,240,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],0.0,0.0,0.0,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],0.0,0.0,0.0,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],16.52059523102043,25.522271549821497,33.83389214371867,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],2.30843520698425,5.814882745491036,13.049895690984531,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
bat_SOC,0.0,0.0,0.0,240,0.0,10000.0,,,
bat_charge,0.0,0.975,1.0,240,0.0,1.0,,,
bat_discharge,0.0,0.025,1.0,240,0.0,1.0,,,
heat_loss_biomass,52.363559027777676,52.363559027777676,52.363559027777676,240,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,15.999999999994543,15.999999999999977,16.0,240,-10000.0,10000.0,°C,Interior temperature of the building,
penalty_t,0.00013205332118994403,0.00013205332118994482,0.0001320533211901242,240,0.0,10000.0,,,
comfort_delta_T,3.9999999999999996,4.000000000000023,4.000000000005457,240,-10000.0,10000.0,,,
comfort_delta_T_abs,3.9999999999999996,4.000000000000023,4.000000000005457,240,0.0,10000.0,,,
grid_export[Elec],349.7565845691163,739.6755969297808,987.053826819166,240,0.0,10000.0,,,
grid_export[Gas],0.0,0.0,0.0,240,0.0,10000.0,,,
grid_import[Elec],0.0,0.0,0.0,240,0.0,10000.0,,,
grid_import[Gas],814.8526329952832,1258.351796250036,1554.6435170196432,240,0.0,10000.0,,,
unused[Biomass],0.0,0.0,0.0,240,0.0,10000.0,,,
unused[Biogas],0.0,0.0,0.0,240,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,240,0.0,10000.0,,,
