,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],0.0,525.7471438008228,621.6646955902065,744,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],0.0,584.1634931120252,690.738550655785,744,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],0.0,0.0,0.0,744,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,0.0,0.0,744,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],0.0,0.0,0.0,744,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],-9.736711486186052e-12,0.3839672682824937,281.8939565826542,744,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],0.0,0.0,0.0,744,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],0.0,0.0,0.0,744,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],0.0,0.0,0.0,744,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],0.0,0.0,0.0,744,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],0.0,0.0,0.0,744,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],0.0,0.0,0.0,744,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],0.0,0.0,0.0,744,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],0.0,0.0,0.0,744,0.0,10000.0,kW,Heat consumed by AD,time
unit_prod[CGT][Biogas],0.0,0.0,0.0,744,0.0,10000.0,kW,Biogas produced by CGT,time
unit_cons[CGT][Biogas],0.0,0.0,0.0,744,0.0,10000.0,kW,Biogas consumed by CGT,time
unit_cons[CGT][Elec],0.0,0.0,0.0,744,0.0,10000.0,kW,Elec consumed by CGT,time
unit_SOC[BAT],32.66992133265725,121.82433727900207,300.0,744,0.0,10000.0,kWh,State of charge of BAT,bool
unit_SOC[CGT],0.0,0.0,0.0,744,0.0,10000.0,kWh,State of charge of CGT,bool
unit_T[AD],6.561430180929132,6.823775856385714,7.087965071224317,744,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,0.0,525.7471438008228,621.6646955902065,744,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],0.0,30.157579950334057,35.65954276808075,744,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],0.0,0.0,0.0,744,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],0.0,0.0,0.0,744,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],0.0,0.0,0.0,744,0.0,10000.0,m^3/h,Volume flow of heating water,time
heat_loss_biomass,0.0,0.0,0.0,744,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,18.0,18.195206977709883,19.188726471455205,744,-10000.0,10000.0,°C,Interior temperature of the building,time
penalty,2.678284095945628e-05,5.9582228163461716e-05,6.602666059497203e-05,744,0.0,10000.0,MCHF,Isntant Penalty for deviating from the comfort temperature,time
comfort_delta_T,0.8112735285447954,1.804793022290118,2.0,744,-10000.0,10000.0,°C,Temerature difference between comfort and actual building temperature,time
comfort_delta_T_abs,0.8112735285447954,1.804793022290118,2.0,744,0.0,10000.0,°C,Absolute Temerature difference between comfort and actual building temperature,time
grid_export[Elec],0.0,0.0,0.0,744,0.0,10000.0,,,
grid_export[Gas],0.0,0.0,0.0,744,0.0,10000.0,,,
grid_import[Elec],11.348233597687276,90.22414991668433,327.28689097342567,744,0.0,10000.0,,,
grid_import[Gas],0.0,584.1634931120252,690.738550655785,744,0.0,10000.0,,,
unused[Biomass],103.94473378379166,103.94473378379165,103.94473378379166,744,0.0,10000.0,,,
unused[Biogas],0.0,0.0,0.0,744,0.0,10000.0,,,
unused[Gas],0.0,6.11219557643097e-16,1.1368683772161603e-13,744,0.0,10000.0,,,
