,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],356.63017093209817,512.5153870813964,651.5879900852472,240,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],196.51329758747158,369.7190933089142,524.2442077576371,240,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],199.74244789263747,199.74244789263744,199.74244789263747,240,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,8.714542781380457,93.10479501228598,240,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],0.0,1.3312305793921089,96.17328236989904,240,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],0.0,1.4791450882134543,80.15862183145201,240,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],0.0,0.0,0.0,240,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],0.0,0.0,0.0,240,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],0.0,0.0,0.0,240,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],0.0,0.0,0.0,240,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],199.74244789263747,199.74244789263744,199.74244789263747,240,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],665.8081596421249,665.808159642125,665.8081596421249,240,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],1.5979395831410999,1.5979395831410994,1.5979395831410999,240,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],7.427023337077117,67.57711972950909,136.54518356582741,240,0.0,10000.0,kW,Heat consumed by AD,time
unit_T[AD],30.0,30.000623010642542,30.039828417043157,240,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,288.0090435274546,444.9382673518874,589.8375197054949,240,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],16.52059523102037,25.522271549821504,33.83389214371869,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],0.6390364247963114,5.814474928925267,11.74862956111328,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],0.0,0.0,0.0,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],0.0,0.0,0.0,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
bat_SOC,0.0,22.903385945382546,101.3755407811324,240,0.0,10000.0,,,
bat_charge,0.0,0.95,1.0,240,0.0,1.0,,,
bat_discharge,0.0,0.05,1.0,240,0.0,1.0,,,
heat_loss_biomass,52.363559027777676,52.363559027777676,52.363559027777676,240,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,15.999999999994543,15.999999999999977,16.0,240,-10000.0,10000.0,°C,Interior temperature of the building,
penalty_t,0.00013205332118994406,0.00013205332118994482,0.0001320533211901242,240,0.0,10000.0,,,
comfort_delta_T,4.0,4.000000000000023,4.000000000005457,240,-10000.0,10000.0,,,
comfort_delta_T_abs,4.0,4.000000000000023,4.000000000005457,240,0.0,10000.0,,,
grid_export[Elec],0.0,0.0,0.0,240,0.0,10000.0,,,
grid_export[Gas],0.0,0.0,0.0,240,0.0,10000.0,,,
grid_import[Elec],0.0,82.87149395898383,228.1664209199248,240,0.0,10000.0,,,
grid_import[Gas],196.5132975874716,369.71909330891424,524.2442077576371,240,0.0,10000.0,,,
unused[Biomass],0.0,0.0,0.0,240,0.0,10000.0,,,
unused[Biogas],0.0,0.0,0.0,240,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,240,0.0,10000.0,,,
